"Russian Federation","RUS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","73","79","88","78","84","88","91","95","96","96","97","96","97","98","98","98","98","98","97","97","97","97","97","97","97","97","97","97","97","-1",
"Rwanda","RWA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","38","59","55","50","87","88","80","82","84","91","85","83","23","83","89","73","79","85","90","77","88","96","89","95","99","97","97","97","97","97","98","98","98","98","98","98","97","98","91","-1",
"South Asia","SAS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Saudi Arabia","SAU","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","41","53","62","67","76","81","86","89","89","96","92","91","91","94","95","96","93","92","94","93","95","97","95","95","96","96","96","96","98","98","98","98","98","98","98","98","98","98","96","96","95","-1",
"Sudan","SDN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","2","3","4","8","14","27","40","60","62","62","53","51","46","48","56","55","46","55","62","66","60","69","74","78","78","84","86","81","90","93","92","93","94","93","93","95","93","93","90","-1",
"Senegal","SEN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","54","57","59","47","51","51","59","58","57","80","70","59","59","60","52","52","60","73","87","84","89","94","88","86","89","92","91","92","89","89","93","93","92","95","91","-1",
"Singapore","SGP","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","84","87","83","84","77","78","91","96","90","90","85","91","89","92","95","98","97","98","97","97","98","96","94","96","95","96","95","97","97","97","96","96","97","97","96","96","97","96","96","96","-1","-1",
"Solomon Islands","SLB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","46","35","23","27","45","38","42","66","69","67","77","76","71","65","68","69","72","72","70","88","86","84","78","84","90","89","99","88","85","86","83","91","92","83","77","87","94","83","85","94","94","-1",
"Sierra Leone","SLE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","43","44","38","53","73","65","65","64","64","77","84","86","89","91","92","83","86","84","90","93","95","91","-1",
"El Salvador","SLV","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","44","42","42","21","31","55","50","53","63","64","80","61","60","79","90","99","96","97","99","94","99","92","81","94","90","89","96","99","98","91","89","89","92","92","94","91","93","85","81","81","72","-1",
"San Marino","SMR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","99","99","99","99","99","99","99","99","99","99","99","88","99","99","99","99","99","98","97","96","96","95","96","92","91","91","90","90","92","89","86","84","85","86","88","90","88","89","-1",
"Somalia","SOM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","5","5","10","22","17","25","26","18","19","20","21","22","23","22","21","19","33","36","33","33","40","40","30","35","26","40","31","42","45","41","42","42","42","42","42","42","42","42","42","-1",
"Serbia","SRB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","84","85","85","89","91","94","93","92","95","93","95","89","88","98","92","94","95","95","91","94","91","95","93","95","92","95","96","97","92","-1",
"Sub-Saharan Africa (excluding high income)","SSA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"South Sudan","SSD","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","61","63","53","50","46","45","47","49","49","49","-1",
"Sub-Saharan Africa","SSF","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Small states","SST","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Sao Tome and Principe","STP","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","42","34","26","49","48","65","72","77","63","92","87","68","60","83","79","68","73","73","78","82","92","92","94","96","97","97","97","99","98","98","96","96","97","95","96","96","95","95","95","-1","-1",
"Suriname","SUR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","25","27","61","85","80","84","80","71","64","72","83","75","74","76","74","84","85","81","90","85","71","68","73","75","85","83","84","84","85","87","94","80","76","76","71","73","77","67","81","77","51","-1",
"Slovak Republic","SVK","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","98","97","96","96","96","96","97","97","-1",
"Slovenia","SVN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","98","98","98","98","98","94","91","92","91","92","93","95","94","95","97","97","97","96","96","96","96","95","95","95","94","94","93","95","95","-1",
"Sweden","SWE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","98","98","98","98","98","98","98","98","98","97","98","98","97","97","98","97","-1",
"Eswatini","SWZ","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","30","39","43","50","61","74","86","89","89","89","79","93","89","96","82","82","82","83","83","84","84","85","85","86","86","87","87","88","88","89","91","95","98","98","90","90","90","90","90","83","-1",
"Sint Maarten (Dutch part)","SXM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Seychelles","SYC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","55","97","95","86","94","89","94","97","99","98","96","96","96","97","99","98","99","99","98","96","99","99","99","99","99","99","99","99","99","99","98","98","99","97","96","97","99","99","97","-1",
"Syrian Arab Republic","SYR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","14","15","21","25","29","86","42","59","94","91","89","89","90","89","89","88","87","87","86","84","82","84","83","81","80","80","80","79","80","80","72","45","41","43","41","42","48","47","54","49","-1",
"Turks and Caicos Islands","TCA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Chad","TCD","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","3","3","10","14","14","20","20","18","10","13","18","18","20","24","35","45","36","26","25","23","21","25","40","28","19","24","39","33","40","39","36","42","41","41","46","50","52","-1",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Togo","TGO","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","14","18","11","24","37","61","54","72","77","73","69","66","62","58","50","42","42","57","64","50","59","72","71","82","84","82","81","78","83","85","84","84","84","82","82","83","81","84","82","-1",
"Thailand","THA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","49","52","49","49","53","62","66","75","80","84","92","90","85","89","93","96","94","95","96","97","97","96","96","98","98","98","98","98","99","99","99","99","99","99","99","99","99","99","97","97","97","-1",
"Tajikistan","TJK","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","72","64","81","80","75","81","79","82","83","85","85","85","86","84","83","86","86","93","93","96","94","96","97","96","96","96","96","97","97","-1",
"Turkmenistan","TKM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","84","73","90","93","97","98","99","98","97","95","98","83","97","99","98","98","96","96","96","97","97","98","98","99","98","99","99","99","98","-1",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Timor-Leste","TLS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","54","55","57","55","63","70","79","72","72","67","83","82","77","76","79","83","83","90","86","-1",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Tonga","TON","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","40","37","52","63","51","92","75","99","92","93","94","88","99","96","89","95","99","96","97","94","95","94","90","98","99","99","99","99","99","99","99","99","95","99","98","96","96","99","99","99","99","-1",
"South Asia (IDA & IBRD)","TSA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Trinidad and Tobago","TTO","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","26","62","54","60","65","75","70","79","82","77","82","82","87","81","85","89","89","90","91","90","90","91","96","91","94","95","92","88","90","90","90","90","92","92","92","96","97","89","99","93","-1","-1",
"Tunisia","TUN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","62","66","70","72","84","91","93","93","93","95","94","93","94","95","96","96","99","97","98","96","95","97","98","99","98","99","99","98","98","95","95","94","93","93","92","90","92","92","-1",
"Turkey","TUR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","42","64","58","56","56","55","45","86","86","79","84","72","77","76","87","67","72","79","81","79","85","88","78","68","85","90","90","96","96","96","97","97","97","98","96","97","98","96","98","99","98","-1",
"Tuvalu","TUV","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36","49","72","79","37","52","73","59","89","85","99","74","70","80","99","87","97","77","94","83","82","96","98","93","98","93","97","97","99","88","89","96","97","90","89","96","94","96","89","92","95","-1",
"Tanzania","TZA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","59","55","50","52","58","67","74","79","85","77","78","81","83","83","84","81","82","79","79","76","79","87","89","95","95","90","90","83","86","85","91","90","92","91","97","96","92","90","89","89","86","-1",
"Uganda","UGA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","12","14","14","14","21","30","38","42","45","49","53","56","60","59","57","56","48","50","52","55","57","59","62","64","64","73","71","79","80","82","83","84","85","89","93","94","93","93","89","-1",
"Ukraine","UKR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","88","93","97","98","99","99","98","99","99","99","99","97","99","96","98","98","90","71","52","50","76","76","23","23","19","50","69","80","81","-1",
"Upper middle income","UMC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Uruguay","URY","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","53","57","67","73","62","63","70","85","82","88","97","96","93","92","91","91","91","91","91","93","90","94","95","91","94","96","95","94","94","95","95","95","95","94","95","95","95","93","91","94","92","-1",
"United States","USA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","96","96","96","97","97","96","97","97","97","94","90","86","83","88","94","95","95","96","96","96","94","94","94","96","96","96","96","96","96","95","95","96","94","94","95","95","95","94","94","94","93","-1",
"Uzbekistan","UZB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","90","45","67","87","95","96","99","99","99","99","99","98","99","99","96","96","98","98","99","99","99","99","99","99","99","99","98","96","95","-1",
"St. Vincent and the Grenadines","VCT","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","26","32","67","80","86","90","95","97","98","98","98","99","99","99","99","97","99","99","99","95","98","99","99","99","99","99","99","99","99","99","99","96","96","97","98","99","99","99","97","97","97","-1",
"Venezuela, RB","VEN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","56","54","53","58","33","49","58","57","56","57","63","64","67","67","63","68","57","60","39","76","77","70","65","68","86","87","71","62","50","84","78","78","81","82","78","87","84","66","60","64","54","-1",
"British Virgin Islands","VGB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Virgin Islands (U.S.)","VIR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Vietnam","VNM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","5","42","43","50","70","88","88","88","88","91","94","93","94","95","94","93","96","96","75","99","96","95","94","92","93","96","93","95","97","59","95","97","96","94","75","89","94","-1",
"Vanuatu","VUT","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","22","27","28","30","31","56","58","61","76","83","77","86","74","73","67","72","72","71","71","70","70","69","69","68","68","70","73","75","77","79","82","84","86","80","81","85","85","90","78","-1",
"World","WLD","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","23","25","38","45","49","52","56","64","68","75","71","70","70","73","73","72","71","72","72","72","73","73","75","77","77","79","79","81","83","84","85","85","84","84","84","86","86","86","86","83","-1",
"Samoa","WSM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","29","66","87","89","96","89","94","93","90","66","90","79","91","92","93","94","95","96","99","97","98","90","92","90","63","59","50","65","39","64","78","82","82","85","81","84","80","74","34","58","79","-1",
"Kosovo","XKX","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Yemen, Rep.","YEM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","3","4","5","7","12","13","18","36","56","84","47","50","54","33","44","47","40","68","71","74","73","65","61","72","79","78","79","78","76","76","69","67","73","73","69","71","68","65","73","72","-1",
"South Africa","ZAF","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","74","75","75","70","72","70","71","72","81","79","81","73","72","73","76","75","74","73","71","70","69","74","81","84","85","82","81","77","75","71","81","85","85","85","84","82","85","84","-1",
"Zambia","ZMB","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","49","59","66","66","83","83","83","91","79","83","86","90","86","84","83","84","84","85","85","84","83","83","82","81","80","87","94","83","81","78","79","86","90","95","94","90","88","84","-1",
"Zimbabwe","ZWE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","39","46","53","60","63","75","84","85","87","88","87","86","85","87","88","90","86","84","81","78","75","71","68","65","68","70","73","75","73","89","93","95","95","91","87","90","89","89","90","86","-1",
